"","TreeID","TreeLocationID","TreeVarietyID","TreeSourceID","RootVarietyID","TreeDeath","TreeDeathDate","TreePlantDate","TreeEndDate","Transplant","TransplantedFromID","Column","Row","Latitude","Longitude","HillTop","Slope","Valley","ElevationFt","OrchardMixtureID","TreeVarietyName","Pollinator","EventType.x","ToppedDate","EventType.y","BurrCountYear2019","EventType","BurrCountYear2020"
"5281",5361,4918,1,1,1,0,NA,2019-06-21,NA,0,NA,"MM",54,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5282",5362,4919,1,1,1,0,NA,2019-06-21,NA,0,NA,"MM",55,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5283",5363,4920,1,1,1,0,NA,2019-06-21,NA,0,NA,"MM",56,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5284",5364,4921,1,1,1,0,NA,2019-06-21,NA,0,NA,"MM",57,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5285",5365,4922,1,1,1,0,NA,2019-06-21,NA,0,NA,"MM",58,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5286",5366,5136,1,1,1,0,NA,2019-06-21,NA,0,NA,"OO",16,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5287",5367,5137,1,1,1,0,NA,2019-06-21,NA,0,NA,"OO",17,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5288",5368,5138,1,1,1,0,NA,2019-06-21,NA,0,NA,"OO",18,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5289",5369,5139,1,1,1,0,NA,2019-06-21,NA,0,NA,"OO",19,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5290",5370,5140,1,1,1,0,NA,2019-06-21,NA,0,NA,"OO",20,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5291",5371,5141,1,1,1,0,NA,2019-06-21,NA,0,NA,"OO",21,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5292",5372,5142,1,1,1,0,NA,2019-06-21,NA,0,NA,"OO",22,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5293",5373,5143,1,1,1,0,NA,2019-06-21,NA,0,NA,"OO",23,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5294",5374,5144,1,1,1,0,NA,2019-06-21,NA,0,NA,"OO",24,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5295",5375,5145,1,1,1,0,NA,2019-06-21,NA,0,NA,"OO",25,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5296",5376,5146,1,1,1,0,NA,2019-06-21,NA,0,NA,"OO",26,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5297",5377,5147,1,1,1,0,NA,2019-06-21,NA,0,NA,"OO",27,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5298",5378,5148,1,1,1,0,NA,2019-06-21,NA,0,NA,"OO",28,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5299",5379,5149,1,1,1,0,NA,2019-06-21,NA,0,NA,"OO",29,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5300",5380,5150,1,1,1,0,NA,2019-06-21,NA,0,NA,"OO",30,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5301",5381,5151,1,1,1,1,2019-07-01,2019-06-21,NA,0,NA,"OO",31,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5302",5382,5152,1,1,1,0,NA,2019-06-21,NA,0,NA,"OO",32,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5303",5383,5153,1,1,1,0,NA,2019-06-21,NA,0,NA,"OO",33,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5304",5384,5154,1,1,1,0,NA,2019-06-21,NA,0,NA,"OO",34,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5305",5385,5155,1,1,1,0,NA,2019-06-21,NA,0,NA,"OO",35,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5306",5386,5156,1,1,1,0,NA,2019-06-21,NA,0,NA,"OO",36,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5307",5387,5157,1,1,1,0,NA,2019-06-21,NA,0,NA,"OO",37,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5308",5388,5158,1,1,1,0,NA,2019-06-21,NA,0,NA,"OO",38,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5309",5389,5159,1,1,1,0,NA,2019-06-21,NA,0,NA,"OO",39,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5310",5390,5160,1,1,1,0,NA,2019-06-21,NA,0,NA,"OO",40,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5311",5391,5161,1,1,1,0,NA,2019-06-21,NA,0,NA,"OO",41,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5312",5392,5162,1,1,1,0,NA,2019-06-21,NA,0,NA,"OO",42,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5313",5393,5163,1,1,1,0,NA,2019-06-21,NA,0,NA,"OO",43,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5314",5394,5164,1,1,1,0,NA,2019-06-21,NA,0,NA,"OO",44,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5315",5395,5165,1,1,1,0,NA,2019-06-21,NA,0,NA,"OO",45,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5316",5396,5166,1,1,1,0,NA,2019-06-21,NA,0,NA,"OO",46,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5317",5397,5167,1,1,1,1,2019-07-01,2019-06-21,NA,0,NA,"OO",47,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5318",5398,5168,1,1,1,0,NA,2019-06-21,NA,0,NA,"OO",48,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5319",5399,5169,1,1,1,0,NA,2019-06-21,NA,0,NA,"OO",49,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5320",5400,5170,1,1,1,0,NA,2019-06-21,NA,0,NA,"OO",50,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5321",5401,5171,1,1,1,0,NA,2019-06-21,NA,0,NA,"OO",51,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5322",5402,5172,1,1,1,0,NA,2019-06-21,NA,0,NA,"OO",52,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5323",5403,5173,1,1,1,0,NA,2019-06-21,NA,0,NA,"OO",53,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5324",5404,5174,1,1,1,0,NA,2019-06-21,NA,0,NA,"OO",54,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5325",5405,5175,1,1,1,1,2019-07-01,2019-06-21,NA,0,NA,"OO",55,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5326",5406,5176,1,1,1,0,NA,2019-06-21,NA,0,NA,"OO",56,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5327",5407,5177,1,1,1,0,NA,2019-06-21,NA,0,NA,"OO",57,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5328",5408,5178,1,1,1,0,NA,2019-06-21,NA,0,NA,"OO",58,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5329",5409,5264,1,1,1,0,NA,2019-06-21,NA,0,NA,"PP",16,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5330",5410,5265,1,1,1,0,NA,2019-06-21,NA,0,NA,"PP",17,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5331",5411,5266,1,1,1,0,NA,2019-06-21,NA,0,NA,"PP",18,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5332",5412,5267,1,1,1,0,NA,2019-06-21,NA,0,NA,"PP",19,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5333",5413,5268,1,1,1,0,NA,2019-06-21,NA,0,NA,"PP",20,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5334",5414,5269,1,1,1,0,NA,2019-06-21,NA,0,NA,"PP",21,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5335",5415,5270,1,1,1,0,NA,2019-06-21,NA,0,NA,"PP",22,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5336",5416,5271,1,1,1,0,NA,2019-06-21,NA,0,NA,"PP",23,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5337",5417,5272,1,1,1,0,NA,2019-06-21,NA,0,NA,"PP",24,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5338",5418,5273,1,1,1,0,NA,2019-06-21,NA,0,NA,"PP",25,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5339",5419,5274,1,1,1,0,NA,2019-06-21,NA,0,NA,"PP",26,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5340",5420,5275,1,1,1,0,NA,2019-06-21,NA,0,NA,"PP",27,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5341",5421,5276,1,1,1,0,NA,2019-06-21,NA,0,NA,"PP",28,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5342",5422,5277,1,1,1,0,NA,2019-06-21,NA,0,NA,"PP",29,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5343",5423,5278,1,1,1,0,NA,2019-06-21,NA,0,NA,"PP",30,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5344",5424,5279,1,1,1,0,NA,2019-06-21,NA,0,NA,"PP",31,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5345",5425,5280,1,1,1,0,NA,2019-06-21,NA,0,NA,"PP",32,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5346",5426,5281,1,1,1,0,NA,2019-06-21,NA,0,NA,"PP",33,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5347",5427,5282,1,1,1,0,NA,2019-06-21,NA,0,NA,"PP",34,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5348",5428,5283,1,1,1,0,NA,2019-06-21,NA,0,NA,"PP",35,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5349",5429,5284,1,1,1,0,NA,2019-06-21,NA,0,NA,"PP",36,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5350",5430,5285,1,1,1,0,NA,2019-06-21,NA,0,NA,"PP",37,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5351",5431,5286,1,1,1,0,NA,2019-06-21,NA,0,NA,"PP",38,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5352",5432,5287,1,1,1,0,NA,2019-06-21,NA,0,NA,"PP",39,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5353",5433,5288,1,1,1,0,NA,2019-06-21,NA,0,NA,"PP",40,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5354",5434,5289,1,1,1,0,NA,2019-06-21,NA,0,NA,"PP",41,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5355",5435,5290,1,1,1,0,NA,2019-06-21,NA,0,NA,"PP",42,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5356",5436,5291,1,1,1,0,NA,2019-06-21,NA,0,NA,"PP",43,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5357",5437,5292,1,1,1,0,NA,2019-06-21,NA,0,NA,"PP",44,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5358",5438,5293,1,1,1,0,NA,2019-06-21,NA,0,NA,"PP",45,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5359",5439,5294,1,1,1,0,NA,2019-06-21,NA,0,NA,"PP",46,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5360",5440,5295,1,1,1,0,NA,2019-06-21,NA,0,NA,"PP",47,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5361",5441,5296,1,1,1,0,NA,2019-06-21,NA,0,NA,"PP",48,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5362",5442,5297,1,1,1,0,NA,2019-06-21,NA,0,NA,"PP",49,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5363",5443,5298,1,1,1,0,NA,2019-06-21,NA,0,NA,"PP",50,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5364",5444,5299,1,1,1,0,NA,2019-06-21,NA,0,NA,"PP",51,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5365",5445,5300,1,1,1,0,NA,2019-06-21,NA,0,NA,"PP",52,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5366",5446,5301,1,1,1,0,NA,2019-06-21,NA,0,NA,"PP",53,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5367",5447,5302,1,1,1,0,NA,2019-06-21,NA,0,NA,"PP",54,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5368",5448,5303,1,1,1,0,NA,2019-06-21,NA,0,NA,"PP",55,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5369",5449,5304,1,1,1,0,NA,2019-06-21,NA,0,NA,"PP",56,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5370",5450,5305,1,1,1,0,NA,2019-06-21,NA,0,NA,"PP",57,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5371",5451,5306,1,1,1,0,NA,2019-06-21,NA,0,NA,"PP",58,NA,NA,0,0,0,NA,2,"Colossal",0,NA,NA,NA,NA,NA,NA
"5372",5454,3407,4,1,1,0,NA,2019-06-21,NA,0,NA,"AA",79,NA,NA,0,0,0,NA,1,"Precoce Migoule",1,NA,NA,NA,NA,NA,NA
"5373",5455,3408,6,1,1,0,NA,2019-06-21,NA,0,NA,"AA",80,NA,NA,0,0,0,NA,1,"Maraval",1,NA,NA,NA,NA,NA,NA
"5374",5456,3409,5,1,1,0,NA,2019-06-21,NA,0,NA,"AA",81,NA,NA,0,0,0,NA,1,"Marsol",1,NA,NA,NA,NA,NA,NA
"5375",5457,3410,4,1,1,0,NA,2019-06-21,NA,0,NA,"AA",82,NA,NA,0,0,0,NA,1,"Precoce Migoule",1,NA,NA,NA,NA,NA,NA
"5376",5458,3411,6,1,1,0,NA,2019-06-21,NA,0,NA,"AA",83,NA,NA,0,0,0,NA,1,"Maraval",1,NA,NA,NA,NA,NA,NA
"5377",5459,3412,5,1,1,0,NA,2019-06-21,NA,0,NA,"AA",84,NA,NA,0,0,0,NA,1,"Marsol",1,NA,NA,NA,NA,NA,NA
"5378",5460,3413,4,1,1,0,NA,2019-06-21,NA,0,NA,"AA",85,NA,NA,0,0,0,NA,1,"Precoce Migoule",1,NA,NA,NA,NA,NA,NA
"5379",5461,3414,6,1,1,0,NA,2019-06-21,NA,0,NA,"AA",86,NA,NA,0,0,0,NA,1,"Maraval",1,NA,NA,NA,NA,NA,NA
"5380",5462,3415,5,1,1,0,NA,2019-06-21,NA,0,NA,"AA",87,NA,NA,0,0,0,NA,1,"Marsol",1,NA,NA,NA,NA,NA,NA
"5381",5463,3416,4,1,1,0,NA,2019-06-21,NA,0,NA,"AA",88,NA,NA,0,0,0,NA,1,"Precoce Migoule",1,NA,NA,NA,NA,NA,NA
"5382",5464,3417,6,1,1,0,NA,2019-06-21,NA,0,NA,"AA",89,NA,NA,0,0,0,NA,1,"Maraval",1,NA,NA,NA,NA,NA,NA
"5383",5465,3418,5,1,1,0,NA,2019-06-21,NA,0,NA,"AA",90,NA,NA,0,0,0,NA,1,"Marsol",1,NA,NA,NA,NA,NA,NA
"5384",5466,3419,4,1,1,0,NA,2019-06-21,NA,0,NA,"AA",91,NA,NA,0,0,0,NA,1,"Precoce Migoule",1,NA,NA,NA,NA,NA,NA
"5385",5467,3420,6,1,1,0,NA,2019-06-21,NA,0,NA,"AA",92,NA,NA,0,0,0,NA,1,"Maraval",1,NA,NA,NA,NA,NA,NA
"5386",5468,3421,5,1,1,0,NA,2019-06-21,NA,0,NA,"AA",93,NA,NA,0,0,0,NA,1,"Marsol",1,NA,NA,NA,NA,NA,NA
"5387",5469,3422,4,1,1,0,NA,2019-06-21,NA,0,NA,"AA",94,NA,NA,0,0,0,NA,1,"Precoce Migoule",1,NA,NA,NA,NA,NA,NA
"5388",5470,3423,6,1,1,0,NA,2019-06-21,NA,0,NA,"AA",95,NA,NA,0,0,0,NA,1,"Maraval",1,NA,NA,NA,NA,NA,NA
"5389",5471,3424,5,1,1,0,NA,2019-06-21,NA,0,NA,"AA",96,NA,NA,0,0,0,NA,1,"Marsol",1,NA,NA,NA,NA,NA,NA
"5390",5472,3425,4,1,1,0,NA,2019-06-21,NA,0,NA,"AA",97,NA,NA,0,0,0,NA,1,"Precoce Migoule",1,NA,NA,NA,NA,NA,NA
"5391",5473,3426,6,1,1,0,NA,2019-06-21,NA,0,NA,"AA",98,NA,NA,0,0,0,NA,1,"Maraval",1,NA,NA,NA,NA,NA,NA
"5392",5474,3427,5,1,1,0,NA,2019-06-21,NA,0,NA,"AA",99,NA,NA,0,0,0,NA,1,"Marsol",1,NA,NA,NA,NA,NA,NA
"5393",5475,3428,4,1,1,0,NA,2019-06-21,NA,0,NA,"AA",100,NA,NA,0,0,0,NA,1,"Precoce Migoule",1,NA,NA,NA,NA,NA,NA
"5394",5476,3429,6,1,1,0,NA,2019-06-21,NA,0,NA,"AA",101,NA,NA,0,0,0,NA,1,"Maraval",1,NA,NA,NA,NA,NA,NA
"5395",5477,3430,5,1,1,0,NA,2019-06-21,NA,0,NA,"AA",102,NA,NA,0,0,0,NA,1,"Marsol",1,NA,NA,NA,NA,NA,NA
"5396",5478,3431,4,1,1,0,NA,2019-06-21,NA,0,NA,"AA",103,NA,NA,0,0,0,NA,1,"Precoce Migoule",1,NA,NA,NA,NA,NA,NA
"5397",5479,3432,6,1,1,0,NA,2019-06-21,NA,0,NA,"AA",104,NA,NA,0,0,0,NA,1,"Maraval",1,NA,NA,NA,NA,NA,NA
"5398",5480,3433,5,1,1,0,NA,2019-06-21,NA,0,NA,"AA",105,NA,NA,0,0,0,NA,1,"Marsol",1,NA,NA,NA,NA,NA,NA
"5399",5481,3434,4,1,1,0,NA,2019-06-21,NA,0,NA,"AA",106,NA,NA,0,0,0,NA,1,"Precoce Migoule",1,NA,NA,NA,NA,NA,NA
"5400",5482,3435,6,1,1,0,NA,2019-06-21,NA,0,NA,"AA",107,NA,NA,0,0,0,NA,1,"Maraval",1,NA,NA,NA,NA,NA,NA
"5401",5483,3436,5,1,1,0,NA,2019-06-21,NA,0,NA,"AA",108,NA,NA,0,0,0,NA,1,"Marsol",1,NA,NA,NA,NA,NA,NA
"5402",5484,3437,4,1,1,0,NA,2019-06-21,NA,0,NA,"AA",109,NA,NA,0,0,0,NA,1,"Precoce Migoule",1,NA,NA,NA,NA,NA,NA
"5403",5485,3438,6,1,1,0,NA,2019-06-21,NA,0,NA,"AA",110,NA,NA,0,0,0,NA,1,"Maraval",1,NA,NA,NA,NA,NA,NA
"5404",5486,3439,5,1,1,0,NA,2019-06-21,NA,0,NA,"AA",111,NA,NA,0,0,0,NA,1,"Marsol",1,NA,NA,NA,NA,NA,NA
"5405",5487,3440,4,1,1,0,NA,2019-06-21,NA,0,NA,"AA",112,NA,NA,0,0,0,NA,1,"Precoce Migoule",1,NA,NA,NA,NA,NA,NA
"5406",5489,3842,5,1,1,0,NA,2019-06-21,NA,0,NA,"EE",2,NA,NA,0,0,0,NA,2,"Marsol",1,NA,NA,NA,NA,NA,NA
"5407",5490,3843,4,1,1,0,NA,2019-06-21,NA,0,NA,"EE",3,NA,NA,0,0,0,NA,2,"Precoce Migoule",1,NA,NA,NA,NA,NA,NA
"5408",5491,3844,5,1,1,0,NA,2019-06-21,NA,0,NA,"EE",4,NA,NA,0,0,0,NA,2,"Marsol",1,NA,NA,NA,NA,NA,NA
"5409",5492,3845,4,1,1,0,NA,2019-06-21,NA,0,NA,"EE",5,NA,NA,0,0,0,NA,2,"Precoce Migoule",1,NA,NA,NA,NA,NA,NA
"5410",5494,3846,6,1,6,0,NA,2019-06-21,NA,0,NA,"EE",6,NA,NA,0,0,0,NA,2,"Maraval",1,NA,NA,NA,NA,NA,NA
"5411",5495,3847,6,1,6,0,NA,2019-06-21,NA,0,NA,"EE",7,NA,NA,0,0,0,NA,2,"Maraval",1,NA,NA,NA,NA,NA,NA
"5412",5496,3848,5,1,5,0,NA,2019-06-21,NA,0,NA,"EE",8,NA,NA,0,0,0,NA,2,"Marsol",1,NA,NA,NA,NA,NA,NA
"5413",5497,3849,4,1,1,0,NA,2019-06-21,NA,0,NA,"EE",9,NA,NA,0,0,0,NA,2,"Precoce Migoule",1,NA,NA,NA,NA,NA,NA
"5414",5498,3850,6,1,6,0,NA,2019-06-21,NA,0,NA,"EE",10,NA,NA,0,0,0,NA,2,"Maraval",1,NA,NA,NA,NA,NA,NA
"5415",5499,3851,5,1,5,0,NA,2019-06-21,NA,0,NA,"EE",11,NA,NA,0,0,0,NA,2,"Marsol",1,NA,NA,NA,NA,NA,NA
"5416",5500,3852,4,1,1,0,NA,2019-06-21,NA,0,NA,"EE",12,NA,NA,0,0,0,NA,2,"Precoce Migoule",1,NA,NA,NA,NA,NA,NA
"5417",5501,3853,6,1,6,0,NA,2019-06-21,NA,0,NA,"EE",13,NA,NA,0,0,0,NA,2,"Maraval",1,NA,NA,NA,NA,NA,NA
"5418",5502,3854,5,1,5,0,NA,2019-06-21,NA,0,NA,"EE",14,NA,NA,0,0,0,NA,2,"Marsol",1,NA,NA,NA,NA,NA,NA
"5419",5503,3855,4,1,1,0,NA,2019-06-21,NA,0,NA,"EE",15,NA,NA,0,0,0,NA,2,"Precoce Migoule",1,NA,NA,NA,NA,NA,NA
"5420",5505,3857,5,1,5,0,NA,2019-06-21,NA,0,NA,"EE",17,NA,NA,0,0,0,NA,2,"Marsol",1,NA,NA,NA,NA,NA,NA
"5421",5506,3858,4,1,1,0,NA,2019-06-21,NA,0,NA,"EE",18,NA,NA,0,0,0,NA,2,"Precoce Migoule",1,NA,NA,NA,NA,NA,NA
"5422",5507,3859,6,1,6,1,2019-07-01,2019-06-21,NA,0,NA,"EE",19,NA,NA,0,0,0,NA,2,"Maraval",1,NA,NA,NA,NA,NA,NA
"5423",5508,3860,5,1,5,0,NA,2019-06-21,NA,0,NA,"EE",20,NA,NA,0,0,0,NA,2,"Marsol",1,NA,NA,NA,NA,NA,NA
"5424",5509,3861,4,1,1,0,NA,2019-06-21,NA,0,NA,"EE",21,NA,NA,0,0,0,NA,2,"Precoce Migoule",1,NA,NA,NA,NA,NA,NA
"5425",5510,3862,6,1,6,0,NA,2019-06-21,NA,0,NA,"EE",22,NA,NA,0,0,0,NA,2,"Maraval",1,NA,NA,NA,NA,NA,NA
"5426",5511,3863,5,1,5,0,NA,2019-06-21,NA,0,NA,"EE",23,NA,NA,0,0,0,NA,2,"Marsol",1,NA,NA,NA,NA,NA,NA
"5427",5512,3864,4,1,1,0,NA,2019-06-21,NA,0,NA,"EE",24,NA,NA,0,0,0,NA,2,"Precoce Migoule",1,NA,NA,NA,NA,NA,NA
"5428",5513,3865,6,1,6,0,NA,2019-06-21,NA,0,NA,"EE",25,NA,NA,0,0,0,NA,2,"Maraval",1,NA,NA,NA,NA,NA,NA
"5429",5514,3866,5,1,5,0,NA,2019-06-21,NA,0,NA,"EE",26,NA,NA,0,0,0,NA,2,"Marsol",1,NA,NA,NA,NA,NA,NA
"5430",5515,3867,4,1,1,0,NA,2019-06-21,NA,0,NA,"EE",27,NA,NA,0,0,0,NA,2,"Precoce Migoule",1,NA,NA,NA,NA,NA,NA
"5431",5516,3868,6,1,6,0,NA,2019-06-21,NA,0,NA,"EE",28,NA,NA,0,0,0,NA,2,"Maraval",1,NA,NA,NA,NA,NA,NA
"5432",5517,3869,5,1,5,0,NA,2019-06-21,NA,0,NA,"EE",29,NA,NA,0,0,0,NA,2,"Marsol",1,NA,NA,NA,NA,NA,NA
"5433",5518,3870,4,1,1,0,NA,2019-06-21,NA,0,NA,"EE",30,NA,NA,0,0,0,NA,2,"Precoce Migoule",1,NA,NA,NA,NA,NA,NA
"5434",5519,3871,6,1,6,0,NA,2019-06-21,NA,0,NA,"EE",31,NA,NA,0,0,0,NA,2,"Maraval",1,NA,NA,NA,NA,NA,NA
"5435",5520,3872,5,1,5,0,NA,2019-06-21,NA,0,NA,"EE",32,NA,NA,0,0,0,NA,2,"Marsol",1,NA,NA,NA,NA,NA,NA
"5436",5452,3405,6,1,1,0,NA,2019-06-21,NA,0,NA,"AA",77,NA,NA,0,0,0,NA,1,"Maraval",1,NA,NA,NA,NA,NA,NA
"5437",5453,3406,5,1,1,0,NA,2019-06-21,NA,0,NA,"AA",78,NA,NA,0,0,0,NA,1,"Marsol",1,NA,NA,NA,NA,NA,NA
"5438",5488,3841,6,1,1,0,NA,2019-06-21,NA,0,NA,"EE",1,NA,NA,0,0,0,NA,2,"Maraval",1,NA,NA,NA,NA,NA,NA
"5439",5504,3856,6,1,6,0,NA,2019-06-21,NA,0,NA,"EE",16,NA,NA,0,0,0,NA,2,"Maraval",1,NA,NA,NA,NA,NA,NA
"5440",5521,3873,4,1,1,0,NA,2019-06-21,NA,0,NA,"EE",33,NA,NA,0,0,0,NA,2,"Precoce Migoule",1,NA,NA,NA,NA,NA,NA
"5441",5522,3874,6,1,6,0,NA,2019-06-21,NA,0,NA,"EE",34,NA,NA,0,0,0,NA,2,"Maraval",1,NA,NA,NA,NA,NA,NA
